,Borough,Address,Latitude,Longitude
2043,BX,1156 LYDIG AVENUE,40.8555394,-73.8545514
2044,BX, CODDINGTON AVENUE,40.8391961,-73.8333079
2045,BX,1411 TOWNSEND AVENUE,40.840538,-73.9166234
2046,BX,810 MORRIS PARK AVENUE,40.8457938,-73.8620074
2047,BX,1811 ASTOR AVENUE,40.8589916,-73.8338077
2048,BX,1722 NEREID AVENUE,40.897837,-73.8516808
2049,BX,212 WEST FORDHAM ROAD,40.8620431,-73.9098215
2050,BX,413 EAST 155 STREET,40.8202344,-73.9153156
2051,BX,1825 PHELAN PLACE,40.8530842,-73.9168932
2052,BX,4077 WHITE PLAINS ROAD,40.8906142,-73.8592778
2053,BX,1568 BRYANT AVENUE,40.8346051,-73.8859139
2054,BX, BRONX BOULEVARD,40.8835822,-73.8661096
2055,BX,1867 HUNT AVENUE,40.8473138,-73.8661428
2056,BX, ROBERTSON PLACE,40.8453926,-73.8234143
2057,BX,1620 ADEE AVENUE,40.8697772,-73.8407735
2058,BX,284 WILLIS AVENUE,40.8098064,-73.9219721
2059,BX,989 VAN NEST AVENUE,40.84681,-73.8557596
2060,BX,2135 MULINER AVENUE,40.8549231,-73.8622632
2061,BX,216 HUSSON AVENUE,40.8105517,-73.8510047
2062,BX,2425 HERING AVENUE,40.8620906,-73.8542261
2063,BX,1066 BURKE AVENUE,40.8709839,-73.8568353
2064,BX, HAIGHT AVENUE,40.8541618,-73.8569872
2065,BX, GILES PLACE,40.8811849,-73.8970336
2066,BX,1122 SOUTHERN BOULEVARD,40.8271065,-73.8915492
2067,BX,1932 PROSPECT AVENUE,40.8437455,-73.8892523
2068,BX,697 EAST 142 STREET,40.808388,-73.9115052
2069,BX,850 EAST 222 STREET,40.8838841,-73.8569015
2070,BX,3206 HERING AVENUE,40.8717755,-73.8533371
2071,BX,3515 MC OWEN AVENUE,40.887929,-73.8191965
2072,BX,2044 BATHGATE AVENUE,40.8499019,-73.8952025
2073,BX,582 BECK STREET,40.8140626,-73.9027804
2074,BX,2107 HARRISON AVENUE,40.8559301,-73.9091357
2075,BX,3003 WILSON AVENUE,40.8695224,-73.8492817
2076,BX,1607 CROSBY AVENUE,40.8441906,-73.830834
2077,BX, WASHINGTON AVENUE,40.848062,-73.897168
2078,BX,3713 EAST TREMONT AVENUE,40.8268497,-73.8218845
2079,BX,890 LONGWOOD AVENUE,40.8186088,-73.9006205
2080,BX,4222 BRONXWOOD AVENUE,40.8939377,-73.8523731
2081,BX,2949 GUNTHER AVENUE,40.8701757,-73.839178
2082,BX,1919 HARRISON AVENUE,40.8535738,-73.9109065
2083,BX,2307 PROSPECT AVENUE,40.8518701,-73.8839252
2084,BX,12 CLINTON PLACE,40.8564463,-73.9058707
2085,BX,265 WEST 261 STREET,40.9098103,-73.8983134
2086,BX,3334 BARKER AVENUE,40.8743743,-73.8689305
2087,BX,3013 HONE AVENUE,40.8700602,-73.857875
2088,BX,350 EAST FORDHAM ROAD,40.8615925,-73.8932138
2089,BX,1498 NELSON AVENUE,40.8444875,-73.9203556
2090,BX,2014 YATES AVENUE,40.8550908,-73.8535944
2091,BX,2260 HOLLERS AVENUE,40.8838261,-73.8284548
2092,BX,2613 GRAND AVENUE,40.8670554,-73.9003709
2093,BX,3259 LAYTON AVENUE,40.8356551,-73.8185652
2094,BX,666 JEFFERSON PLACE,40.832836,-73.8990237
2095,BX,875 EAST 175 STREET,40.8400885,-73.8881814
2096,BX,539 ELLSWORTH AVENUE,40.8256238,-73.8154959
2097,BX,758 EAST 219 STREET,40.8827307,-73.8609001
2098,BX,4190 EAST TREMONT AVENUE,40.8176167,-73.816779
2099,BX,513 EAST 147 STREET,40.8136111,-73.9150025
2100,BX,1506 ROSEDALE AVENUE,40.8382192,-73.8697787
2101,BX,761 EAST 220 STREET,40.8837892,-73.8601167
2102,BX,1043 FAILE STREET,40.8245468,-73.8898985
2103,BX,4175 BARNES AVENUE,40.8920115,-73.8549996
2104,BX,386 EAST 154 STREET,40.8194917,-73.916899
2105,BX,1521 HAMMERSLEY AVENUE,40.8717071,-73.843036
2106,BX, MORRIS PARK AVENUE,40.8502202,-73.8461157
2107,BX,2347 DEMEYER STREET,40.8602883,-73.8327272
2108,BX,2746 BOUCK AVENUE,40.8666904,-73.8497401
2109,BX,3494 PARK AVENUE,40.8311829,-73.9079517
2110,BX,1031 OLMSTEAD AVENUE,40.8279895,-73.853589
2111,BX,84 EAST 236 STREET,40.8974209,-73.8733305
2112,BX,1045 EAST 241 STREET,40.9029833,-73.8414174
2113,BX,2830 KINGSLAND AVENUE,40.8680133,-73.8394616
2114,BX,683 EAST 224 STREET,40.8875208,-73.8614145
2115,BX,4212 EAST TREMONT AVENUE,40.8170811,-73.8165348
2116,BX,4154 GRACE AVENUE,40.8941376,-73.8457572
2117,BX,1120 THIERIOT AVENUE,40.8288003,-73.8634519
2118,BX,3532 PAULDING AVENUE,40.8755515,-73.8571943
2119,BX,458 EAST 186 STREET,40.8571235,-73.8925269
2120,BX,920 TIFFANY STREET,40.8201377,-73.8945701
2121,BX,724 CRANFORD AVENUE,40.9031722,-73.8492633
2122,BX,748 EAST 225 STREET,40.8870759,-73.858938
2123,BX,225 NEWMAN AVENUE,40.8101941,-73.8547155
2124,BX,346 EAST 139 STREET,40.8102442,-73.9240957
2125,BX,2421 JEROME AVENUE,40.8619545,-73.902103
2126,BX,1809 BUSSING AVENUE,40.894564,-73.8485486
2127,BX,901 EAST 217 STREET,40.8804539,-73.8574224
2128,BX,5919 LIEBIG AVENUE,40.9071927,-73.9023946
2129,BX, FARADAY AVENUE,40.9044056,-73.9009335
2130,BX,3650 WHITE PLAINS ROAD,40.8802809,-73.8642141
2131,BX,881 IRVINE STREET,40.8190948,-73.8888092
2132,BX,1411 VYSE AVENUE,40.8304646,-73.8900477
2133,BX,2000 ANTIN PLACE,40.8506809,-73.8655432
2134,BX,1119 EAST 215 STREET,40.8774042,-73.8528402
2135,BX,108 SOUNDVIEW AVENUE,40.8079954,-73.8524157
2136,BX,2937 CRUGER AVENUE,40.8693925,-73.8663985
2137,BX,1342 FINDLAY AVENUE,40.8361909,-73.91003
2138,BX,39 FORDHAM STREET,40.8467934,-73.7896122
2139,BX,1179 TINTON AVENUE,40.8286685,-73.9009957
2140,BX,937 VINCENT AVENUE,40.833366,-73.8202879
2141,BX,1842 UNIONPORT ROAD,40.846106,-73.8684368
2142,BX,1603 ASTOR AVENUE,40.8594804,-73.8397931
2143,BX, WALTON AVENUE,40.857235,-73.9037837
2144,BX,576 EAST 187 STREET,40.8557829,-73.8883394
2145,BX,4267 CARPENTER AVENUE,40.8963426,-73.8594392
2146,BX,3666 BRONXWOOD AVENUE,40.879129,-73.858116
2147,BX,4067 GRACE AVENUE,40.8915653,-73.8453545
2148,BX,1443 OVERING STREET,40.8401622,-73.845109
2149,BX,1438 PROSPECT AVENUE,40.83411,-73.8964054
2150,BX, SEYMOUR AVENUE,40.8661317,-73.8465019
2151,BX,4054 CARPENTER AVENUE,40.8909604,-73.8617943
2152,BX,937 QUINCY AVENUE,40.8293471,-73.8288988
2153,BX,1959 HONE AVENUE,40.852126,-73.8575807
2154,BX,2146 LACOMBE AVENUE,40.816483,-73.8488599
2155,BX,910 EAST 178 STREET,40.842763,-73.8838326
2156,BX,3602 IRWIN AVENUE,40.8852534,-73.9043905
2157,BX,3660 BRONXWOOD AVENUE,40.8789919,-73.8581958
2158,BX,736 ST LAWRENCE AVENUE,40.820699,-73.8644224
2159,BX, ROCHELLE STREET,40.8387204,-73.7861755
2160,BX,1060 GRANT AVENUE,40.8302508,-73.916629
2161,BX,3475 KNOX PLACE,40.8830238,-73.8825689
2162,BX,1137 LONGFELLOW AVENUE,40.8273339,-73.8882389
2163,BX,223 SWINTON AVENUE,40.8154941,-73.8196497
2164,BX,630 MINNIEFORD AVENUE,40.8552835,-73.7899794
2165,BX,4789 BARNES AVENUE,40.9051438,-73.8478299
2166,BX,308 EAST 165 STREET,40.8286881,-73.9152471
2167,BX,785 EAST 214 STREET,40.8792132,-73.8618874
2168,BX,3088 MITCHELL PLACE,40.8117178,-73.8047764
2169,BX,3267A BARKLEY AVENUE,40.8342075,-73.817868
2170,BX,829 MANIDA STREET,40.8172815,-73.8897985
2171,BX,12 WADE SQUARE,40.8517341,-73.8908981
2172,BX,2585 STEDMAN PLACE,40.8649306,-73.8514867
2173,BX,233 EAST 204 STREET,40.874589,-73.8849269
2174,BX,2241 POWELL AVENUE,40.83164,-73.8493495
2175,BX,4311 BYRON AVENUE,40.8955542,-73.8544819
2176,BX,1957 WALLACE AVENUE,40.8495797,-73.8651117
2177,BX,1508 ERICSON PLACE,40.8409659,-73.8367585
2178,BX,3330 PERRY AVENUE,40.8777894,-73.8744997
2179,BX,2273 LYON AVENUE,40.8363566,-73.8502531
2180,BX,1320 MACE AVENUE,40.8626155,-73.8483646
2181,BX,5926 POST ROAD,40.9070373,-73.897254
2182,BX,1210 MANOR AVENUE,40.8295119,-73.8762349
2183,BX,1114 THIERIOT AVENUE,40.8285999,-73.8634054
2184,BX,4349 DE REIMER AVENUE,40.8981739,-73.8449412
2185,BX,4911 ARLINGTON AVENUE,40.8970983,-73.9098499
2186,BX,1660 ALLERTON AVENUE,40.8648404,-73.8375134
2187,BX,1113 LEBANON STREET,40.8413988,-73.8758333
2188,BX,1837 MULINER AVENUE,40.8473659,-73.8614729
2189,BX,4459 RICHARDSON AVENUE,40.9004781,-73.8544313
2190,BX,439 THIERIOT AVENUE,40.8141017,-73.8606028
2191,BX,40 CENTRE STREET,40.8436452,-73.7881222
2192,BX,462 EAST 160 STREET,40.8227352,-73.9121365
2193,BX,2500 WESTCHESTER AVENUE,40.8383161,-73.8439098
2194,BX,2235 HUNTER AVENUE,40.861179,-73.8244028
2195,BX,1821 LORING PLACE SOUTH,40.8525732,-73.9162179
2196,BX,710 EAST 221 STREET,40.884631,-73.8616845
2197,BX,585 WESTCHESTER AVENUE,40.8162487,-73.9112275
2198,BX,438 CASTLE HILL AVENUE,40.8162418,-73.8470144
2199,BX,1941 TENBROECK AVENUE,40.8545283,-73.8516003
2200,BX,3830 EAST TREMONT AVENUE,40.8243858,-73.8206518
2201,BX,3234 CHESTNUT DRIVE NORTH,40.8727483,-73.8632604
2202,BX,762 UNION AVENUE,40.8179248,-73.9032517
2203,BX,1468 JESUP AVENUE,40.8425929,-73.9192808
2204,BX,1714 CROTONA PARK EAST,40.8375942,-73.8888072
2205,BX,1625 FULTON AVENUE,40.8396952,-73.8992157
2206,BX,2214 NEWBOLD AVENUE,40.8332391,-73.850654
2207,BX, HOLLERS AVENUE,40.883307,-73.830051
2208,BX,EAST 172 STREET,40.841706,-73.9149883
2209,BX,1349 PURDY STREET,40.8355125,-73.8533882
2210,BX,600 WEST 249 STREET,40.8964317,-73.9102414
2211,BX,2268 POWELL AVENUE,40.8313203,-73.8483637
2212,BX,1436 PLIMPTON AVENUE,40.8436817,-73.921936
2213,BX,294 EAST BURNSIDE AVENUE,40.8506267,-73.9016281
2214,BX,3023 FISH AVENUE,40.8701017,-73.8473135
2215,BX,346 BEACH AVENUE,40.8122144,-73.8614954
2216,BX,1830 MOHEGAN AVENUE,40.8405988,-73.8879817
2217,BX,3012 BARKLEY AVENUE,40.8321251,-73.8236917
2218,BX, LA SALLE AVENUE,40.8388708,-73.832351
2219,BX,1322 CLAY AVENUE,40.8347217,-73.909002
2220,BX, PRATT AVENUE,40.8902402,-73.8339105
2221,BX,315 TURNEUR AVENUE,40.8139542,-73.8460767
2222,BX,847 HOLLYWOOD AVENUE,40.8303248,-73.8220198
2223,BX,3287 LUCERNE STREET,40.8430732,-73.8180353
2224,BX,5637 MOSHOLU AVENUE,40.9049228,-73.9023328
2225,BX,615 SOUNDVIEW AVENUE,40.8175954,-73.8626692
2226,BX,1859 MATTHEWS AVENUE,40.847768,-73.8625925
2227,BX,745 JENNINGS STREET,40.8319763,-73.8983095
2228,BX,472 EAST 141 STREET,40.8098155,-73.9192086
2229,BX, CITY ISLAND AVENUE,40.8548618,-73.7920556
2230,BX,1782 SEMINOLE AVENUE,40.8528628,-73.8478121
2231,BX,254 WEST 261 STREET,40.9093901,-73.8980174
2232,BX,1483 ST LAWRENCE AVENUE,40.8374081,-73.8684901
2233,BX,1262 GRANT AVENUE,40.8344127,-73.9141846
2234,BX,745 QUINCY AVENUE,40.8258596,-73.8259341
2235,BX,864 PROSPECT AVENUE,40.8201545,-73.9011421
2236,BX,319 EAST KINGSBRIDGE RD,40.8623918,-73.8937692
2237,BX,2230 BOUCK AVENUE,40.8595107,-73.8500564
2238,BX,1109 ELLSWORTH AVENUE,40.834849,-73.8226401
2239,BX,1010 CASTLE HILL AVENUE,40.8279462,-73.8497987
2240,BX,2125 ELLIS AVENUE,40.8325947,-73.8532717
2241,BX,2822 HARDING AVENUE,40.8152805,-73.8182233
2242,BX,335 EAST 235 STREET,40.8979503,-73.8657949
2243,BX, LOGAN AVENUE,40.8201241,-73.8159773
2244,BX,1340 COMMONWEALTH AVENUE,40.8340239,-73.8684896
2245,BX,1819 SEDGWICK AVENUE,40.8527814,-73.919442
2246,BX, FLINT AVENUE,40.8896561,-73.8179223
2247,BX,540 ST PAULS PLACE,40.8355425,-73.9025033
2248,BX,802 EAST 216 STREET,40.8803732,-73.8610316
2249,BX,3872 CANNON PLACE,40.8834968,-73.8949072
2250,BX,1170 BRONX RIVER AVENUE,40.8274165,-73.8829705
2251,BX,5121 POST ROAD,40.8961392,-73.8984139
2252,BX,2830 BRUCKNER BOULEVARD,40.8315719,-73.8299952
2253,BX,1248 REV JAMES POLITE AVE,40.8284777,-73.8963311
2254,BX,4041A EDSON AVENUE,40.8908693,-73.8441409
2255,BX,1385 WEBSTER AVENUE,40.8361644,-73.9078111
2256,BX,2333 BRONXWOOD AVENUE,40.8607581,-73.8620812
2257,BX,2874 EAST 194 STREET,40.8522454,-73.8320787
2258,BX,3336 WILSON AVENUE,40.8744773,-73.8498346
2259,BX,710 EAST 215 STREET,40.8801736,-73.8640009
2260,BX,2896 CODDINGTON AVENUE,40.8394161,-73.8317027
2261,BX,812 EAST 168 STREET,40.8284718,-73.8988822
2262,BX,3276 JEROME AVENUE,40.8782733,-73.8858607
2263,BX,1722 MELVILLE STREET,40.8423144,-73.869796
2264,BX,3669 EASTCHESTER ROAD,40.8823129,-73.849495
2265,BX,629 EAGLE AVENUE,40.8163721,-73.9111081
2266,BX, HOLLERS AVENUE,40.8840304,-73.8292788
2267,BX,4560 MATILDA AVENUE,40.9022636,-73.8534254
2268,BX,3217 BARKER AVENUE,40.8719954,-73.8696547
2269,BX,949 EAST 223 STREET,40.8842038,-73.8536099
2270,BX,1460 WILLIAM PLACE,40.8402141,-73.8350364
2271,BX,16 EAST 204 STREET,40.8748198,-73.8879892
2272,BX,1688 TOPPING AVENUE,40.8439658,-73.9055486
2273,BX,2010 WATSON AVENUE,40.8288268,-73.8558709
2274,BX,2521 BUTLER PLACE,40.8386186,-73.8423153
2275,BX,1058 KELLY STREET,40.824994,-73.8955488
2276,BX,3055 OLINVILLE AVENUE,40.8708468,-73.8684891
2277,BX,3706 PAULDING AVENUE,40.8789966,-73.8553282
2278,BX,2135 TURNBULL AVENUE,40.8239431,-73.850935
2279,BX,1028 EAST 230 STREET,40.8880073,-73.8488601
2280,BX,2688 SCHURZ AVENUE,40.8129679,-73.8225394
2281,BX,795 WEST 254 STREET,40.9040149,-73.9133386
2282,BX,965 EAST 241 STREET,40.9023859,-73.8440704
2283,BX,826 EAST 235 STREET,40.8935458,-73.8528731
2284,BX,640 EAST 229 STREET,40.8910748,-73.8610743
2285,BX,900 FOX STREET,40.8195442,-73.8938412
2286,BX,1745 TOPPING AVENUE,40.8452809,-73.9059913
2287,BX,1514 SEMINOLE STREET,40.8543742,-73.8430299
2288,BX,3061 HEATH AVENUE,40.8774868,-73.9021561
2289,BX,3136 HULL AVENUE,40.87283,-73.8772788
2290,BX,2833 WELLMAN AVENUE,40.8415767,-73.8358896
2291,BX,3229 BOSTON ROAD,40.8724749,-73.8551218
2292,BX,1178 PUGSLEY AVENUE,40.8309276,-73.8568022
2293,BX,824 EAST 170 STREET,40.8331148,-73.8946977
2294,BX,5849 TYNDALL AVENUE,40.9066649,-73.9014186
2295,BX, REYNOLDS AVENUE,40.8217647,-73.8070954
2296,BX,687 EAST 232 STREET,40.8931463,-73.8582018
2297,BX,3111 FENTON AVENUE,40.8709941,-73.8455578
2298,BX,270 EAST 203RD STREET,40.8731444,-73.8840905
2299,BX,1201 EAST 224 STREET,40.8823498,-73.8462728
2300,BX,3440 HUGUENOT AVENUE,40.887006,-73.8187143
2301,BX,2960 CRUGER AVENUE,40.8694988,-73.8657691
2302,BX,1237 CROES AVENUE,40.8307031,-73.8712352
2303,BX,4061 MURDOCK AVENUE,40.8924376,-73.8409398
2304,BX,2934 WICKHAM AVENUE,40.8702394,-73.8376448
2305,BX,728 PROSPECT AVENUE,40.8167714,-73.9024947
2306,BX,2036 TILLOTSON AVENUE,40.8793358,-73.8360279
2307,BX,3048 KINGSLAND AVENUE,40.8715371,-73.8411598
2308,BX,244 EAST 235 STREET,40.8972127,-73.8688275
2309,BX,4092 WILDER AVENUE,40.8930889,-73.8415568
2310,BX,120 WEST 183 STREET,40.8599356,-73.9103377
2311,BX,2423 ARTHUR AVENUE,40.8562897,-73.8873263
2312,BX,2329 WICKHAM AVENUE,40.859867,-73.8355625
2313,BX,319 BARRETTO STREET,40.8076511,-73.887853
2314,BX,323 EAST 234 STREET,40.8972206,-73.8661255
2315,BX,164 REVERE AVENUE,40.8151178,-73.8160164
2316,BX,3237 GIEGERICH PLACE,40.8153709,-73.8014854
2317,BX,3404 CORLEAR AVENUE,40.8828876,-73.9045531
2318,BX,1271 BURKE AVENUE,40.8717138,-73.8501988
2319,BX,3253 WATERBURY AVENUE,40.837288,-73.8201617
2320,BX,344 EAST 241 STREET,40.9016642,-73.8660876
2321,BX,292 BROOK AVENUE,40.8087196,-73.9181985
2322,BX,2030 COLONIAL AVENUE,40.8535679,-73.8280666
2323,BX,713 EAST 133 STREET,40.8018831,-73.9151981
2324,BX,3707 ROMBOUTS AVENUE,40.8867604,-73.8304762
2325,BX,2170 WALTON AVENUE,40.8559644,-73.9039663
2326,BX,911 SWINTON AVENUE,40.8283347,-73.8291796
2327,BX,2230 ADAMS PLACE,40.852476,-73.8888871
2328,BX,173 HORTON STREET,40.8401297,-73.7824738
2329,BX,667 OAKLAND PLACE,40.8478632,-73.8899502
2330,BX,1554 LELAND AVENUE,40.8395169,-73.8644852
2331,BX,1058 EAST 225 STREET,40.8842155,-73.8498704
2332,BX,4459 MONTICELLO AVENUE,40.9018242,-73.8427514
2333,BX,2076 CAESAR PLACE,40.8175979,-73.8514189
2334,BX,3422 GILES PLACE,40.8806032,-73.8972732
2335,BX,3116 MILES AVENUE,40.8212603,-73.8091419
2336,BX,880 EAST 225 STREET,40.8859347,-73.854984
2337,BX,2431 TRATMAN AVENUE,40.8382158,-73.8468626
2338,BX,725 EAST 182 STREET,40.8501674,-73.8857029
2339,BX,45 WHITE PLAINS ROAD,40.8087066,-73.8548199
2340,BX,1721 MELVILLE STREET,40.8419964,-73.8701508
2341,BX,1318 EAST 224 STREET,40.8805205,-73.8431743
2342,BX,521 EAST 187 STREET,40.8572009,-73.890177
2343,BX,1704 UNDERCLIFF AVENUE,40.850109,-73.9208585
2344,BX,3366 AGAR PLACE,40.8388708,-73.8161422
2345,BX,1943 ELLIS AVENUE,40.8317,-73.8599227
2346,BX,1139 FOREST AVENUE,40.8279094,-73.9024278
2347,BX,1915 FOWLER AVENUE,40.8492756,-73.8608978
2348,BX,2425 MATTHEWS AVENUE,40.8620245,-73.8629788
2349,BX,694 ST ANNS AVENUE,40.8179007,-73.9108459
2350,BX,1013 ELDER AVENUE,40.8242114,-73.8784488
2351,BX,1236 ADEE AVENUE,40.8691571,-73.8512278
2352,BX,3138 HEATH AVENUE,40.8785992,-73.8999161
2353,BX,1046 ELDER AVENUE,40.8253062,-73.8781216
2354,BX,2521 LODOVICK AVENUE,40.8639097,-73.8373132
2355,BX,2919 GERBER PLACE,40.8202546,-73.8169054
2356,BX,3121 NEW ENGLAND THRUWAY,40.8744275,-73.8354976
2357,BX,1021 EAST 226 STREET,40.8857618,-73.8506626
2358,BX,1324 HERSCHELL STREET,40.8367871,-73.843758
2359,BX,2509 BOUCK AVENUE,40.8632769,-73.8504528
2360,BX,3739 OLINVILLE AVENUE,40.8831456,-73.8659441
2361,BX,4505 BARNES AVENUE,40.8992328,-73.8507083
2362,BX,2850 SAMPSON AVENUE,40.8196962,-73.8195914
2363,BX,1323 FINDLAY AVENUE,40.8357305,-73.910916
2364,BX,2021 CAESAR PLACE,40.8177815,-73.8532827
2365,BX,3315 RADCLIFF AVENUE,40.8735219,-73.8605867
2366,BX,1794 PITMAN AVENUE,40.8954628,-73.8495665
2367,BX,2449 HOFFMAN STREET,40.8573714,-73.8876101
2368,BX,415 EAST 167 STREET,40.8309756,-73.9096142
2369,BX,2809 LA SALLE AVENUE,40.8379705,-73.8341891
2370,BX,989 WILCOX AVENUE,40.8328948,-73.8191545
2371,BX,3770 BOSTON ROAD,40.8808741,-73.8389171
2372,BX,3015 ARLINGTON AVENUE,40.8821346,-73.9138445
2373,BX,3335 BOLLER AVENUE,40.8794192,-73.8348705
2374,BX,1720 GARFIELD STREET,40.8431334,-73.8683451
2375,BX,330 COSTER STREET,40.8077777,-73.8853856
2376,BX,2015 TURNBULL AVENUE,40.823506,-73.8546467
2377,BX,1635 MAHAN AVENUE,40.8456363,-73.8284846
2378,BX,224 CALHOUN AVENUE,40.8161001,-73.8175419
2379,BX,739 BROOK AVENUE,40.8200536,-73.9122015
2380,BX, UNIONPORT ROAD,40.8476767,-73.8690445
2381,BX,453 EAST 160 STREET,40.8231278,-73.9122372
2382,BX,2779 3 AVENUE,40.8150447,-73.9200115
2383,BX,216 ST ANNS AVENUE,40.8063037,-73.9174682
2384,BX,5836 LIEBIG AVENUE,40.905735,-73.9020639
2385,BX,925 EAST 220 STREET,40.8823206,-73.8555307
2386,BX,210 HUSSON AVENUE,40.8103814,-73.8509256
2387,BX,2634 PARK AVENUE,40.81407,-73.9277762
2388,BX,3158 RANDALL AVENUE,40.828332,-73.8167242
2389,BX,2757 KINGSBRIDGE TERRACE,40.8725804,-73.9035084
2390,BX,3991 SEDGWICK AVENUE,40.8835009,-73.8876816
2391,BX,382 EAST 184 STREET,40.8569182,-73.896059
2392,BX,1302 ADEE AVENUE,40.8691154,-73.8486969
2393,BX,1366 CLAY AVENUE,40.8358876,-73.9083283
2394,BX,2548 WESTERVELT AVENUE,40.8640061,-73.8395472
2395,BX,2546 HERING AVENUE,40.8644035,-73.8535739
2396,BX,3248 WICKHAM AVENUE,40.8759085,-73.8405274
2397,BX,3705 SECOR AVENUE,40.8870628,-73.8327141
2398,BX,1858 HAIGHT AVENUE,40.8511911,-73.853997
2399,BX,3244 FISH AVENUE,40.8734954,-73.8482892
2400,BX,1950 ADEE AVENUE,40.8716381,-73.8349549
2401,BX,1116 EAST 212 STREET,40.8749576,-73.8540895
2402,BX,327 EAST FORDHAM ROAD,40.8622928,-73.8935561
2403,BX,1441 CROMWELL AVENUE,40.8420988,-73.9192164
2404,BX,3086 MILES AVENUE,40.8206809,-73.8106429
2405,BX,183 WEST BURNSIDE AVENUE,40.8543483,-73.9151168
2406,BX,2788 KINGSBRIDGE TERRACE,40.8732741,-73.9026758
2407,BX,2340 LODOVICK AVENUE,40.8604507,-73.8368481
2408,BX,871 ELTON AVENUE,40.8234136,-73.9128113
2409,BX,938 EAST 225 STREET,40.8853317,-73.8534917
2410,BX,2375 BELMONT AVENUE,40.8543844,-73.8868813
2411,BX,345 UNDERHILL AVENUE,40.8125426,-73.8583302
2412,BX,1923 NARRAGANSETT AVENUE,40.8543731,-73.8504294
2413,BX, SILVER BEACH,40.8110558,-73.8077081
2414,BX,2554 STEDMAN PLACE,40.864077,-73.8515103
2415,BX,2322 CAMBRELENG AVENUE,40.8530493,-73.8856943
2416,BX,1261 RYAWA AVENUE,40.80497,-73.885618
2417,BX,1416 ROBERTSON PLACE,40.8428649,-73.8235223
2418,BX,1062 LYDIG AVENUE,40.8540257,-73.8579092
2419,BX,4013 WILDER AVENUE,40.8908599,-73.8412836
2420,BX,2810 MORRIS AVENUE,40.8700683,-73.8933918
2421,BX,1277 BRONX RIVER AVENUE,40.8308304,-73.8824948
2422,BX,3830 LACONIA AVENUE,40.8809728,-73.8510603
2423,BX,640 ST LAWRENCE AVENUE,40.818272,-73.8638565
2424,BX,281 ST ANNS AVENUE,40.8078515,-73.9171411
2425,BX,4105 BARNES AVENUE,40.8900066,-73.8561867
2426,BX,1969 GILDERSLEEVE AVENUE,40.80992,-73.8528268
2427,BX,1753 SEWARD AVENUE,40.8190728,-73.8656252
2428,BX,1250 EAST 223 STREET,40.8806277,-73.8453474
2429,BX,2430 TIEMANN AVENUE,40.8619011,-73.8377339
2430,BX,3337 BRUNER AVENUE,40.8772154,-73.840828
2431,BX,3646 CORLEAR AVENUE,40.8851717,-73.9019242
2432,BX,2633 WEBSTER AVENUE,40.8635267,-73.8893676
2433,BX,529 ELLSWORTH AVENUE,40.8253322,-73.8151065
2434,BX,3174 ROCHAMBEAU AVENUE,40.8753664,-73.8802031
2435,BX,3922 MONTICELLO AVENUE,40.8894106,-73.8372942
2436,BX,1331 STRATFORD AVENUE,40.832504,-73.8765618
2437,BX,1246 GRANT AVENUE,40.8339765,-73.9144417
2438,BX,337 EAST 150 STREET,40.8175834,-73.9197158
2439,BX,3278 GRISWOLD AVENUE,40.8445571,-73.8173807
2440,BX,1570 WILLIAMSBRIDGE ROAD,40.8465476,-73.8480471
2441,BX,334 EAST 241 STREET,40.9016045,-73.8666484
2442,BX,727 EAST 181 STREET,40.8485933,-73.8871406
2443,BX,1755 CLAY AVENUE,40.8456095,-73.9050583
2444,BX,1612 VAN BUREN STREET,40.8405432,-73.8690658
2445,BX,2434 CAMBRELENG AVENUE,40.85537,-73.8843745
2446,BX,754 MANIDA STREET,40.8158666,-73.8884605
2447,BX,945 EAST 230 STREET,40.8891683,-73.8509334
2448,BX,2041 VALENTINE AVENUE,40.8516331,-73.9005856
2449,BX,1011 WHITE PLAINS ROAD,40.8266968,-73.8602657
2450,BX,170 MT EDEN PARKWAY,40.8425977,-73.9108598
2451,BX,654 WILCOX AVENUE,40.8287329,-73.8151043
2452,BX,2755 CRESTON AVENUE,40.8696264,-73.8933672
2453,BX,108 EAST 236 STREET,40.8975159,-73.8724333
2454,BX,2474 GRAND AVENUE,40.8637085,-73.902274
2455,BX,261 EAST KINGSBRIDGE RD,40.8640167,-73.8938534
2456,BX,330 COLLEGE ROAD,40.8950314,-73.8996164
2457,BX,4134 GRACE AVENUE,40.8935554,-73.8455379
2458,BX,4311 DIGNEY AVENUE,40.8955078,-73.8525324
2459,BX,3519 ROMBOUTS AVENUE,40.8840866,-73.830172
2460,BX,302 PENNYFIELD AVENUE,40.8150031,-73.8079532
2461,BX,3717 BRONXWOOD AVENUE,40.8801612,-73.8582729
2462,BX,1983 WASHINGTON AVENUE,40.8490749,-73.8973364
2463,BX,3084 WEBSTER AVE,40.8700854,-73.8774032
2464,BX,2243 LAFAYETTE AVENUE,40.8237573,-73.8473476
2465,BX,805 EAST 163 STREET,40.8226694,-73.902038
2466,BX,3234 TIBBETT AVENUE,40.8825596,-73.9061917
2467,BX,608 VAN NEST AVENUE,40.8425259,-73.8675042
2468,BX,1371 EAST 222 STREET,40.8782775,-73.8407531
2469,BX,2912 LA SALLE AVENUE,40.838819,-73.8306851
2470,BX,2556 SEYMOUR AVENUE,40.8645062,-73.8459814
